N,alpha,M,conc_succ_prob,kappa_med,sigma_rel_med,sigma_abs_med,max_w_95per,pos_prob,nan_prob
22,9.25,630,0.906,0.7618232152786907,796699.155711496,0.8702489410253804,4.67515779403424,0.0,0.0
22,9.625,655,0.924,0.7618438092650597,821854.5774445697,0.8248869652841602,4.652020849557706,0.0,0.0
22,10.0,681,0.95,0.761839286584448,736961.8649646435,0.8107997341505777,4.596494789843725,0.0,0.0
24,1.0,77,0.0,0.777268524259703,3.1394029235876556e6,3.9673073101791188,14.76151320029385,0.0,0.0
24,1.375,105,0.0,0.7662907344281031,3.522845382537513e6,3.0193999198057595,11.496129465877761,0.0,0.0
24,1.75,134,0.0,0.7640174484090991,3.343466342605124e6,2.632765838956577,10.362774496122547,0.0,0.0
24,2.125,163,0.001,0.762939754930125,3.4968568429148775e6,2.2086719048610326,8.69170882696753,0.0,0.0
24,2.5,191,0.011,0.7624993477691936,3.789636596449122e6,1.9782775882313337,7.779514907010556,0.0,0.0
24,2.875,220,0.035,0.7623368668291495,4.1040352930601705e6,1.7689401369062352,7.482735733995373,0.0,0.0
24,3.25,248,0.067,0.7622563863621861,3.919855620449475e6,1.6299505500493316,6.877975582287847,0.0,0.0
24,3.625,277,0.115,0.7621973335468131,3.9285915214043185e6,1.5202578451760052,6.511718633115147,0.0,0.0
24,4.0,306,0.184,0.7620901795227613,4.0003679638032075e6,1.415603835274629,6.470229122333727,0.0,0.0
24,4.375,334,0.256,0.7620935275587171,4.275564378205382e6,1.3531573381133821,6.284097364678105,0.0,0.0
24,4.75,363,0.361,0.7619664324220019,4.454319884533762e6,1.2641010807503994,5.918564452454679,0.0,0.0
24,5.125,391,0.478,0.7620613687978276,4.516664705703559e6,1.242149491361641,5.847877157344338,0.0,0.0
24,5.5,420,0.521,0.7619536705994902,4.468647004963015e6,1.195734994421718,5.637912613866737,0.0,0.0
24,5.875,449,0.617,0.7619133292434079,4.346735819934672e6,1.1579295691310578,5.463354854013316,0.0,0.0
24,6.25,477,0.646,0.7619095314244417,5.038545682687458e6,1.1257418614543466,5.425218696988313,0.0,0.0
24,6.625,506,0.719,0.7619052797361616,4.7304827407875955e6,1.0979007284264486,5.313262069706115,0.0,0.0
24,7.0,534,0.764,0.761863753527585,4.684970240547605e6,1.0478718533278937,5.283491619551144,0.0,0.0
24,7.375,563,0.79,0.7618716728958022,4.998239112598971e6,1.0009552773901855,5.038708995895264,0.0,0.0
24,7.75,592,0.841,0.7618547546179901,5.272266899289404e6,0.9733124637528174,5.082423724654503,0.0,0.0
24,8.125,620,0.873,0.7618370879562333,5.410480818000214e6,0.9261504812707021,4.996807417488932,0.0,0.0
24,8.5,649,0.895,0.7618757996287249,5.064636926134237e6,0.9374387233736425,4.910774565100086,0.0,0.0
24,8.875,677,0.912,0.7618350931142472,4.990684980592412e6,0.9151958820001336,5.001928854158621,0.0,0.0
24,9.25,706,0.931,0.761839565607825,5.304828661863174e6,0.8776137902486684,4.754335632867879,0.0,0.0
24,9.625,735,0.936,0.7618598033478065,5.49777371162376e6,0.8524791595347005,4.67545241915881,0.0,0.0
24,10.0,763,0.939,0.7618372212114936,5.433630669694958e6,0.8586030434855434,4.706694473932709,0.0,0.0
26,1.0,85,0.0,0.7745969380442127,2.0519278533369206e7,4.116351710761891,14.863339189754916,0.0,0.0
26,1.375,117,0.0,0.7657159816541974,2.0683462275787704e7,3.0801549152635483,12.632105644585074,0.0,0.0
26,1.75,149,0.002,0.7634278190443311,2.0709161231459763e7,2.677981087162414,10.332669031272026,0.0,0.0
26,2.125,181,0.004,0.7630899601285965,2.3600949265248824e7,2.285198556438002,8.674274875515325,0.0,0.0
26,2.5,212,0.007,0.7625034086798821,2.3224079831154622e7,2.074762123811639,8.401128839938979,0.0,0.0
26,2.875,244,0.032,0.7623031226960364,2.501724223052211e7,1.8953243015782844,7.649084850959241,0.0,0.0
26,3.25,276,0.071,0.762240086912359,2.7810430404591218e7,1.6944902005214395,7.086523552559593,0.0,0.0
26,3.625,308,0.095,0.7622357131455185,2.7093572923106536e7,1.644545956544368,7.044300847895302,0.0,0.0
26,4.0,339,0.189,0.7621063135089199,2.8298559307440765e7,1.5287759052950516,6.559438545572597,0.0,0.0
26,4.375,371,0.252,0.762102271741833,3.0348110277761444e7,1.3721065159157955,6.319185607458852,0.0,0.0
26,4.75,403,0.35,0.7619733042786776,2.9278463968929376e7,1.3517431035025722,6.0421174861871165,0.0,0.0
26,5.125,435,0.423,0.7620092749995082,2.9017511875361927e7,1.3192696773274446,6.02759262435593,0.0,0.0
26,5.5,466,0.496,0.7619498532162361,3.328402412747074e7,1.24399794987009,5.946699694478234,0.0,0.0
26,5.875,498,0.588,0.7619146861416048,3.4162853416624635e7,1.1984148931378078,5.702328966736977,0.0,0.0
26,6.25,530,0.659,0.7619130660851606,3.151449823062318e7,1.1415603478108836,5.65486102338558,0.0,0.0
26,6.625,562,0.722,0.7619284542235951,3.252564513820512e7,1.1227410208531996,5.638035591883631,0.0,0.0
26,7.0,593,0.769,0.7618761449345633,3.783137130664699e7,1.1069414359522065,5.356551598061389,0.0,0.0
26,7.375,625,0.788,0.7618713042566938,3.567114647719888e7,1.024158998819047,5.370458109332928,0.0,0.0
26,7.75,657,0.825,0.7618324375808866,3.39880917436804e7,1.0029302102853004,5.394787059938034,0.0,0.0
26,8.125,689,0.86,0.7618513236342397,3.47872609546736e7,0.9921614719486331,5.2153149112858355,0.0,0.0
26,8.5,721,0.901,0.7618604734899176,3.679656035809316e7,0.9618448950731605,5.296425894106015,0.0,0.0
26,8.875,752,0.916,0.7618268423714651,3.599816485002366e7,0.918532982214482,4.988520398161997,0.0,0.0
26,9.25,784,0.925,0.7618240817753984,3.735137376550861e7,0.9236512982928462,5.000566972544965,0.0,0.0
26,9.625,816,0.938,0.7618232165959935,3.3624526084929734e7,0.9141221090593437,4.9609336443349035,0.0,0.0
26,10.0,848,0.948,0.761810786291041,3.710365516133089e7,0.8882581475715434,4.905833286883231,0.0,0.0
28,1.0,94,0.0,0.7728318622726766,1.3111842250685626e8,4.215763358535587,15.57026274912348,0.0,0.0
28,1.375,129,0.0,0.765926585484586,1.3127277756401688e8,3.3769732031028887,12.266463027371625,0.0,0.0
28,1.75,164,0.0,0.7635971780668812,1.5018809526485473e8,2.8133675864280794,10.259830598341544,0.0,0.0
28,2.125,199,0.001,0.7627814105357268,1.5012861510367036e8,2.509319275396519,9.57065536734227,0.0,0.0
28,2.5,234,0.004,0.762496083772571,1.7198942125685778e8,2.115384420238067,8.418361599543896,0.0,0.0
28,2.875,269,0.025,0.7623332035357442,1.7468325263748658e8,1.911989427109383,7.7641579187424,0.0,0.0
28,3.25,304,0.038,0.7623068208637165,1.851287801064266e8,1.779567039487568,7.453428705099349,0.0,0.0
28,3.625,339,0.096,0.7621259448561515,1.7928078270924264e8,1.6513347377921,7.17330400309188,0.0,0.0
28,4.0,374,0.201,0.7620615723631792,1.817888057912433e8,1.5363716133985421,6.925288494806826,0.0,0.0
28,4.375,409,0.255,0.7620076699188252,1.99060597017075e8,1.5163726753160776,6.48413149258056,0.0,0.0
28,4.75,444,0.35,0.7619667342525248,2.1773583046213022e8,1.3563551247928278,6.284314787955836,0.0,0.0
28,5.125,479,0.423,0.7619727250612195,2.165881300106449e8,1.3339896336441441,6.401430085283787,0.0,0.0
28,5.5,514,0.51,0.7619293279419342,2.139900150298778e8,1.2916934299151062,5.9595170043430254,0.0,0.0
28,5.875,549,0.584,0.7619295294967641,2.3164318043536067e8,1.2019370351955414,5.919739066925758,0.0,0.0
28,6.25,584,0.662,0.761893490692642,2.0788175953822672e8,1.177040679146679,5.728297549321105,0.0,0.0
28,6.625,619,0.71,0.7618855748078135,2.3634388375417343e8,1.1641822754987357,5.726442093534825,0.0,0.0
28,7.0,654,0.761,0.761864452427937,2.6834673897527587e8,1.115652801660629,5.566516486120996,0.0,0.0
28,7.375,689,0.801,0.7618586027927919,2.537831145605545e8,1.0994877043234181,5.5733187314153545,0.0,0.0
28,7.75,724,0.84,0.7618740759904671,2.3467793189011234e8,1.0308102156162846,5.466436140034681,0.0,0.0
28,8.125,759,0.851,0.7618390642552435,2.4707900728523222e8,1.011510010331375,5.306215865701149,0.0,0.0
28,8.5,794,0.907,0.7618535057885738,2.745152451506902e8,0.9888315843425133,5.310825275992831,0.0,0.0
28,8.875,829,0.9,0.7618552586427102,2.3624350596016228e8,0.9945126921338454,5.440034751909,0.0,0.0
28,9.25,864,0.915,0.7618198014368334,2.598923453370464e8,0.9735443330085096,5.282448523592559,0.0,0.0
28,9.625,899,0.939,0.7618246946596586,2.5403828849208337e8,0.928374729186177,5.146206187934471,0.0,0.0
28,10.0,934,0.949,0.7618396694688421,2.6470621582121444e8,0.9221685753251796,5.177584432004143,0.0,0.0
30,1.0,103,0.0,0.7707814486305553,8.70357941589619e8,4.285325308023172,16.74938192136946,0.0,0.0
30,1.375,141,0.0,0.765347924512267,9.077538872526469e8,3.5542027536039034,13.370984283532607,0.0,0.0
30,1.75,179,0.0,0.7634208742225372,8.888618360457034e8,3.035495608361426,11.196435889080595,0.0,0.0
30,2.125,217,0.0,0.7627755189683195,1.0122199398073304e9,2.541518844366154,9.38386945041794,0.0,0.0
30,2.5,256,0.006,0.7623727903063098,1.0323906604431875e9,2.2397598133060854,8.627595550922292,0.0,0.0
30,2.875,294,0.018,0.7622639146944263,1.1464140194300227e9,2.013087327886809,8.03741299279078,0.0,0.0
30,3.25,332,0.045,0.7622739220027764,1.1785556122732549e9,1.8011367033201502,7.750494934940983,0.0,0.0
30,3.625,370,0.094,0.7620373326518026,1.2577013029741244e9,1.7260149834332559,7.130124614154572,0.0,0.0
30,4.0,409,0.174,0.7620293246880215,1.4214966398512414e9,1.58536949143799,6.84717423157912,0.0,0.0
30,4.375,447,0.269,0.7619306406444024,1.4201184212002552e9,1.5477768325922434,6.9297313988487215,0.0,0.0
30,4.75,485,0.331,0.7619801985667431,1.515825413994121e9,1.4261006955703617,6.623416344075632,0.0,0.0
30,5.125,523,0.396,0.7619748979028973,1.4533159881079688e9,1.429317956457188,6.590104901659205,0.0,0.0
30,5.5,562,0.507,0.7618877859118711,1.539491818827425e9,1.2937875125448322,6.266780451632925,0.0,0.0
30,5.875,600,0.572,0.7619127521472917,1.6197589936547346e9,1.2890638997282966,6.140249827048048,0.0,0.0
30,6.25,638,0.65,0.7619188531837198,1.5582088653356352e9,1.2421415793563335,6.087427425625859,0.0,0.0
30,6.625,676,0.708,0.7618602804558183,1.6323969874132338e9,1.192200527630638,5.914909975807002,0.0,0.0
30,7.0,715,0.756,0.76187343923529,1.6859013414489725e9,1.140334829319246,5.741422087238997,0.0,0.0
30,7.375,753,0.814,0.7618381412838345,1.7932286530834837e9,1.1017745957775296,5.6656730208043085,0.0,0.0
30,7.75,791,0.835,0.7618711183014775,1.70191051969145e9,1.1367858258708479,5.694866087858819,0.0,0.0
30,8.125,830,0.87,0.7618867497844758,1.8212229476522384e9,1.068844998919258,5.642492395109709,0.0,0.0
30,8.5,868,0.869,0.7618241284157685,1.7779582017197814e9,1.019801984925246,5.706332516587888,0.0,0.0
30,8.875,906,0.907,0.7618599321795165,1.8348089255488288e9,1.0139985212239446,5.397069333314064,0.0,0.0
30,9.25,944,0.94,0.761843105172981,1.7853919005123305e9,0.9963292586925179,5.483850915980202,0.0,0.0
30,9.625,983,0.95,0.7618236111858876,1.8702660785277863e9,0.9690008508937071,5.477906060177344,0.0,0.0
30,10.0,1021,0.961,0.7618133454553138,1.7076826734876938e9,0.9369951976838877,5.182542657789552,0.0,0.0
32,1.0,111,0.0,0.7720343481750014,5.633585802767812e9,4.6963320503307155,17.860345249560613,0.0,0.0
32,1.375,153,0.0,0.7643619192152855,5.505665189056629e9,3.740260016006432,13.184911169588645,0.0,0.0
32,1.75,195,0.0,0.7634108879468882,6.587130111344061e9,2.9565797585051357,10.873183253165347,0.0,0.0
32,2.125,236,0.0,0.7626609282860931,7.022956702249602e9,2.603399749660878,9.974977081408825,0.0,0.0
32,2.5,278,0.004,0.7623360896658509,7.863175819661213e9,2.249727003651498,8.900215811638187,0.0,0.0
32,2.875,319,0.02,0.762185230381903,8.493490047227669e9,2.1589580313643806,8.426771237728122,0.0,0.0
32,3.25,361,0.047,0.7621079883742039,8.438028108240067e9,1.9748367548737746,7.7928104355715035,0.0,0.0
32,3.625,403,0.088,0.7620918516681702,9.840851836985794e9,1.781600193182151,7.487422376084193,0.0,0.0
32,4.0,444,0.182,0.7620347102727618,9.22237888766044e9,1.679847711947626,7.36746711812662,0.0,0.0
32,4.375,486,0.243,0.7620725155986461,9.141155330518473e9,1.5853836400419454,6.993865532695263,0.0,0.0
32,4.75,527,0.306,0.7619616296985432,9.004047347832905e9,1.5024468298523435,6.664620135603166,0.0,0.0
32,5.125,569,0.43,0.7619386683251752,1.124252161556197e10,1.479720995682622,6.719518877918674,0.0,0.0
32,5.5,610,0.483,0.7619663704355492,1.1158781530424849e10,1.3583842372383303,6.404891119524412,0.0,0.0
32,5.875,652,0.559,0.7619168906841659,1.1507520897249046e10,1.3131147759544974,6.4200654804024495,0.0,0.0
32,6.25,694,0.643,0.7618878968433327,1.0047007963928486e10,1.3107315289075854,6.287381918875934,0.0,0.0
32,6.625,735,0.711,0.7618567938440375,1.1930150991959171e10,1.2631382383009304,6.162209105450167,0.0,0.0
32,7.0,777,0.774,0.761851222537758,1.1549130314002407e10,1.188451137681622,5.856010230120941,0.0,0.0
32,7.375,818,0.802,0.7618606177076566,1.2166157555259605e10,1.1748423427386312,5.854900030812136,0.0,0.0
32,7.75,860,0.831,0.7618411647990708,1.334406091686066e10,1.1097531564546148,5.791058145643244,0.0,0.0
32,8.125,902,0.88,0.7618297796156093,1.2525455146355724e10,1.0961090991245521,5.713811273191544,0.0,0.0
32,8.5,943,0.887,0.7618597470513547,1.2812809340432034e10,1.0604063003536863,5.729073025497658,0.0,0.0
32,8.875,985,0.92,0.7618310317933104,1.3780853891461685e10,1.0493013392041373,5.670768522373354,0.0,0.0
32,9.25,1026,0.939,0.7618415631407034,1.2050152772755392e10,0.9993540255882423,5.536988658126972,0.0,0.0
32,9.625,1068,0.948,0.7618287459942531,1.2720871917467503e10,0.9973935488616656,5.579120548035087,0.0,0.0
32,10.0,1110,0.954,0.7618622270094615,1.3793734111726748e10,0.9921863274372957,5.568953670631568,0.0,0.0
34,1.0,120,0.0,0.7711271173541449,3.556174656780011e10,4.81948634497752,16.947143242228442,0.0,0.0
34,1.375,165,0.0,0.7644037863111661,4.271175955103755e10,3.607378692150516,14.099555786180986,0.0,0.0
34,1.75,210,0.0,0.7634152324128167,4.395383538795177e10,3.1650045150202786,11.694949949029622,0.0,0.0
34,2.125,255,0.0,0.7626279547325541,4.9841821976582375e10,2.6987537606206162,10.076342620979393,0.0,0.0
34,2.5,300,0.006,0.762331267937169,5.098202562525987e10,2.3043323806603997,9.572558784039238,0.0,0.0
34,2.875,345,0.009,0.7621608064259944,6.152670967744417e10,2.1952435876205305,8.669213054888411,0.0,0.0
34,3.25,390,0.042,0.7621720249440698,5.802158141596828e10,1.9512246341923407,8.269586579109028,0.0,0.0
34,3.625,435,0.084,0.762053677631692,6.165933890982601e10,1.8637270909492147,7.759210613706065,0.0,0.0
34,4.0,480,0.149,0.7620088622646707,5.9245815317669495e10,1.733298429997538,7.260676943310712,0.0,0.0
34,4.375,525,0.225,0.7619877963885548,6.830275323676297e10,1.6187995743598496,7.168295421389549,0.0,0.0
34,4.75,570,0.343,0.7619274637312983,6.706018711940534e10,1.5302762147831879,6.9185909669639605,0.0,0.0
34,5.125,615,0.39,0.7619771596943284,7.166429194048723e10,1.5029479480520822,6.705368039395253,0.0,0.0
34,5.5,660,0.513,0.7619408873050628,7.822986210843604e10,1.4559712280417354,6.712578707027158,0.0,0.0
34,5.875,705,0.566,0.761891182695272,7.461253448851309e10,1.374736170147664,6.401877107432822,0.0,0.0
34,6.25,750,0.669,0.7619178940536027,8.454537139140521e10,1.321406484904671,6.302801676312756,0.0,0.0
34,6.625,795,0.689,0.7618662001692466,8.214466939719135e10,1.2907269596767001,6.253354993691162,0.0,0.0
34,7.0,840,0.762,0.7618865246219089,7.890728131214664e10,1.2169508223461496,6.113554094276202,0.0,0.0
34,7.375,885,0.789,0.7618836469735766,8.9123609216108e10,1.196216827024401,5.926916461219119,0.0,0.0
34,7.75,930,0.836,0.7618419518249031,9.063027134669678e10,1.1520862324193846,5.971689604835238,0.0,0.0
34,8.125,975,0.876,0.761819510908305,8.155483047308072e10,1.111664726627993,5.982619567725191,0.0,0.0
34,8.5,1020,0.89,0.7618171742016286,9.526201620435449e10,1.1008776140105205,5.777813385246941,0.0,0.0
34,8.875,1065,0.908,0.7618247597487291,8.670095739132462e10,1.0876407524203842,5.7579038035459975,0.0,0.0
34,9.25,1110,0.929,0.7618431218778512,8.595484953079724e10,1.0702908445895989,5.897339374623314,0.0,0.0
34,9.625,1155,0.943,0.761806380703995,9.425529264480086e10,1.0209367710086836,5.673032958648662,0.0,0.0
34,10.0,1199,0.958,0.7618242273160799,9.819169494349628e10,1.0112411232492529,5.682403242627555,0.0,0.0
36,1.0,130,0.0,0.771609308426257,2.5869077767105798e11,5.001080117688285,17.801159997238674,0.0,0.0
36,1.375,178,0.0,0.7644691301299671,2.5281842436606918e11,3.7455100943418076,14.115071008291189,0.0,0.0
36,1.75,226,0.0,0.763297174956765,2.6972993847058588e11,3.251320325079468,11.858093378036356,0.0,0.0
36,2.125,275,0.001,0.7624502133292427,3.5188987390998926e11,2.7352886981793088,10.610557164351707,0.0,0.0
36,2.5,323,0.003,0.7624274714540868,3.835748819831004e11,2.4408350653310693,9.393864218744785,0.0,0.0
36,2.875,371,0.011,0.7622168889099187,3.9532019742634607e11,2.294498711471727,8.864067052570585,0.0,0.0
36,3.25,420,0.044,0.7621490083009863,4.255010122471704e11,2.0521735418041747,8.62864569441773,0.0,0.0
36,3.625,468,0.087,0.762088235329421,4.3222548235660095e11,1.8604471456858207,7.781610624821796,0.0,0.0
36,4.0,517,0.149,0.7620065171116782,4.606003704181997e11,1.794210257670787,7.6131116536292,0.0,0.0
36,4.375,565,0.23,0.7619378707892928,4.8275938519280176e11,1.6305798240334206,7.207723494237755,0.0,0.0
36,4.75,613,0.337,0.7619843572582383,4.4588405104639417e11,1.566949084505158,7.032092700189669,0.0,0.0
36,5.125,662,0.428,0.7618886939738188,5.545282002781067e11,1.573072771806708,6.823254774087692,0.0,0.0
36,5.5,710,0.506,0.7618986478706522,5.595926145345637e11,1.4727829919817943,6.8979091892722515,0.0,0.0
36,5.875,758,0.584,0.7618880984516656,5.614921973736045e11,1.3872492307430415,6.458372708757684,0.0,0.0
36,6.25,807,0.642,0.7618847619843818,5.543181810467405e11,1.3430843267851789,6.535534476050412,0.0,0.0
36,6.625,855,0.703,0.7618688298301484,5.549888913101711e11,1.3014451734537498,6.46436423046597,0.0,0.0
36,7.0,904,0.765,0.7618802393523534,6.007972571665627e11,1.2816295241616151,6.272664495351431,0.0,0.0
36,7.375,952,0.794,0.7618322207176964,5.989399681903638e11,1.258012974658102,6.276203075385071,0.0,0.0
36,7.75,1000,0.851,0.7618272311886849,5.809362887857507e11,1.1847873839086682,6.23639996532967,0.0,0.0
36,8.125,1049,0.869,0.7618426336055764,6.45316290214677e11,1.2021379915989943,6.054118766430635,0.0,0.0
36,8.5,1097,0.904,0.7618301955048161,6.32774841464148e11,1.1280648652743692,6.138637585311664,0.0,0.0
36,8.875,1145,0.933,0.7618388979745657,6.640844674113102e11,1.1036715392721388,6.060184099174004,0.0,0.0
36,9.25,1194,0.932,0.7618255785262145,6.490559125494915e11,1.0790024715288165,5.88236091177201,0.0,0.0
36,9.625,1242,0.945,0.7618211556660952,6.633141291261853e11,1.0633545417676893,5.957824412438564,0.0,0.0
36,10.0,1291,0.96,0.7618085476937952,7.069996465116836e11,1.044429759697759,5.835410333071899,0.0,0.0
38,1.0,139,0.0,0.7718855491088188,1.7785116702943252e12,5.321261854864479,19.25353201126407,0.0,0.0
38,1.375,191,0.0,0.7644271069541096,1.900344019596003e12,3.949837977465174,13.273217775814656,0.0,0.0
38,1.75,242,0.0,0.7632006942546603,2.0742557126205938e12,3.2766808791501125,11.994806987593499,0.0,0.0
38,2.125,294,0.0,0.7626830196135662,2.0353074834949282e12,2.8769019512621337,11.004679364423506,0.0,0.0
38,2.5,346,0.003,0.7625237629610988,2.5832255269852676e12,2.5724156008920342,10.075209054873282,0.0,0.0
38,2.875,398,0.018,0.762396220284818,2.773325643878952e12,2.2798900710038392,8.963393676569098,0.0,0.0
38,3.25,450,0.029,0.7621179117507517,2.765179291132245e12,2.0950631052534847,8.68527562712587,0.0,0.0
38,3.625,502,0.075,0.7620808482932994,3.197012784071467e12,1.968810891902299,8.355565267265677,0.0,0.0
38,4.0,553,0.136,0.7619949941070334,3.372783821711733e12,1.8488436230557754,7.863103417050806,0.0,0.0
38,4.375,605,0.205,0.7619508087638047,3.497968433984533e12,1.735436048028935,7.465827349013915,0.0,0.0
38,4.75,657,0.289,0.7619159103827436,3.6168306556423164e12,1.62269914966913,7.383478028144897,0.0,0.0
38,5.125,709,0.39,0.7618935448306803,3.34812546944608e12,1.5879214764226874,7.243822773484422,0.0,0.0
38,5.5,761,0.503,0.7619384938353513,3.4459821587181177e12,1.5030929183416697,6.915863965783227,0.0,0.0
38,5.875,813,0.586,0.7618689199768787,3.907285794232839e12,1.4265339988351902,6.925493078194406,0.0,0.0
38,6.25,864,0.649,0.7619046429226239,4.121777057861577e12,1.4162975967653695,6.6090833807455365,0.0,0.0
38,6.625,916,0.73,0.7618733860496272,4.073375210772633e12,1.3257381218543474,6.609170746341372,0.0,0.0
38,7.0,968,0.74,0.7618594642684338,4.3669153378317334e12,1.3273649686443414,6.580709890137343,0.0,0.0
38,7.375,1020,0.804,0.7618559488748786,4.2652794611085513e12,1.2536396591479777,6.347379084114837,0.0,0.0
38,7.75,1072,0.845,0.7618532290772317,4.2121107207555596e12,1.2598129083785554,6.336696582852585,0.0,0.0
38,8.125,1124,0.869,0.7618642336021955,3.936610834481417e12,1.2056446866983699,6.1759430922308285,0.0,0.0
38,8.5,1175,0.902,0.7618379993508186,4.946797215463561e12,1.1850176572064752,6.29717069486264,0.0,0.0
38,8.875,1227,0.904,0.761849986415234,5.023037128665434e12,1.1535551827911266,6.15992331603452,0.0,0.0
38,9.25,1279,0.924,0.7618272734187952,4.876609056993699e12,1.1248377403943743,6.117219800760036,0.0,0.0
38,9.625,1331,0.935,0.7618262532395236,4.947908818687441e12,1.1084243816473385,6.062965119617743,0.0,0.0
38,10.0,1383,0.961,0.7618057104914504,5.084821632622664e12,1.0634221951065215,5.987744441777591,0.0,0.0
40,1.0,148,0.0,0.7702625755075121,9.336321644756578e12,5.166939563769144,16.90910356189954,0.0,0.0
40,1.375,203,0.0,0.7646646549821562,1.1416285213077453e13,4.12344480348847,14.88920552664181,0.0,0.0
40,1.75,259,0.0,0.7631687425368288,1.1873444471980223e13,3.353566933855178,12.709767598116164,0.0,0.0
40,2.125,314,0.0,0.7624360609663383,1.3660594930688936e13,2.918332576481456,10.936048008028948,0.0,0.0
40,2.5,369,0.0,0.7622929354372505,1.6855122498725367e13,2.6106293283462354,9.8164384886338,0.0,0.0
40,2.875,425,0.009,0.7620994068303419,1.8100800808467723e13,2.282430818715641,9.210510298467426,0.0,0.0
40,3.25,480,0.03,0.7622215739662705,2.0000414292950836e13,2.2374386258071235,9.396780266160718,0.0,0.0
40,3.625,535,0.082,0.762068943245704,2.176761556488898e13,1.9670641447161685,8.169308396309098,0.0,0.0
40,4.0,591,0.128,0.7620293771815437,2.196506771680627e13,1.8484001242253372,7.975085670818818,0.0,0.0
40,4.375,646,0.206,0.7619800850049863,2.2782776419453844e13,1.8099248164887398,7.665727918568144,0.0,0.0
40,4.75,701,0.306,0.7620109022692418,2.5680595648229086e13,1.688697446922478,7.599799924190215,0.0,0.0
40,5.125,757,0.413,0.7619449097062272,2.5535794931613617e13,1.5868499238991418,7.315388999342886,0.0,0.0
40,5.5,812,0.502,0.7619225228062627,2.713716739933131e13,1.5441022238202005,7.1752450855317225,0.0,0.0
40,5.875,867,0.572,0.7618918060036219,2.622148144135036e13,1.4975475922402637,6.926743383792997,0.0,0.0
40,6.25,923,0.637,0.7618855905575733,2.7333350433223562e13,1.413283597044627,6.643302549297144,0.0,0.0
40,6.625,978,0.729,0.7618698856348545,3.0390847858098617e13,1.3689935153323751,6.754897324926426,0.0,0.0
40,7.0,1033,0.751,0.7618663198847936,2.829316596217374e13,1.3606168811896076,6.522341049546382,0.0,0.0
40,7.375,1089,0.804,0.7618303192794221,3.125516224823697e13,1.2743441925699819,6.633645715251808,0.0,0.0
40,7.75,1144,0.825,0.7618400025897256,2.984230111522518e13,1.2529417105959724,6.4725426673387565,0.0,0.0
40,8.125,1199,0.875,0.7618492608002463,3.3007978536594586e13,1.2473366009808713,6.480233674311502,0.0,0.0
40,8.5,1255,0.903,0.7618257449933756,3.1603886914125426e13,1.1770981284468622,6.23434915497151,0.0,0.0
40,8.875,1310,0.916,0.7618044032406311,3.400851259026901e13,1.1731093642429338,6.393479862654193,0.0,0.0
40,9.25,1365,0.925,0.7618393832715276,3.570460127563021e13,1.1574634485983202,6.233277430075285,0.0,0.0
40,9.625,1421,0.938,0.7618253393686046,3.3429560042487973e13,1.1003022120051862,6.257320299993671,0.0,0.0
40,10.0,1476,0.957,0.7618120122326325,3.4617157677940367e13,1.0945000713411592,6.184510383310895,0.0,0.0
42,1.0,157,0.0,0.7712184634495964,5.977193246616056e13,5.603227135608755,19.221200180612094,0.0,0.0
42,1.375,216,0.0,0.7648769062624456,7.757009001025869e13,4.416774970175579,14.63600935101562,0.0,0.0
42,1.75,275,0.0,0.762959728121736,9.76594878616984e13,3.551571198734446,12.485119139476314,0.0,0.0
42,2.125,334,0.0,0.7625233993252283,1.05787338600807e14,2.9326180137488596,11.032032807268703,0.0,0.0
42,2.5,393,0.004,0.7623527934584045,1.1439567156084797e14,2.651427881779637,10.047374990807375,0.0,0.0
42,2.875,452,0.011,0.7622481575525835,1.1556795796507552e14,2.353392307920956,9.457855116587266,0.0,0.0
42,3.25,511,0.03,0.7621534757805439,1.6038140045960328e14,2.239238479354488,8.80411068142223,0.0,0.0
42,3.625,570,0.057,0.7620266079165761,1.4906205854452356e14,2.016264454824878,8.400354730313374,0.0,0.0
42,4.0,628,0.127,0.7620511499702334,1.458236231906171e14,1.9321596714045801,8.104854381945753,0.0,0.0
42,4.375,687,0.204,0.7619930968639377,1.6818303996580112e14,1.836358685623,8.084522549990325,0.0,0.0
42,4.75,746,0.296,0.7619434892640737,1.7134117708612994e14,1.7271513693666698,7.518465278379066,0.0,0.0
42,5.125,805,0.375,0.7619159307251749,1.8812986664342938e14,1.6875010498705174,7.6148920515837455,0.0,0.0
42,5.5,864,0.514,0.7619196703532602,1.833775813368204e14,1.5949258577753243,7.1649595312068115,0.0,0.0
42,5.875,923,0.603,0.7619216846268643,1.8625173793798488e14,1.5733800165130245,6.997946673788011,0.0,0.0
42,6.25,982,0.67,0.7618632987659558,2.0595654131585425e14,1.479267478725703,7.009284205920001,0.0,0.0
42,6.625,1041,0.733,0.7618749763976327,2.2223559349583475e14,1.4323797212034597,6.908312501733831,0.0,0.0
42,7.0,1099,0.773,0.7618502709387751,2.099444429919317e14,1.4007769939682426,6.786692702782929,0.0,0.0
42,7.375,1158,0.812,0.7618441535966913,2.1244802684369747e14,1.3221069560542815,6.674054367565187,0.0,0.0
42,7.75,1217,0.835,0.7618421600370353,2.2720874409072912e14,1.2972348984831568,6.598590199419786,0.0,0.0
